DateTimeKey;Available Capacity Incl Non Comm Units;Available_Capacity_Incl_Non_Comm_Units_Incl_Total_RE;Residual Demand;RSA Contracted Demand
2023-02-08 00:00:00;28621,513999999999;29878,513999999999;21145,437000000002;22401,973999999998
2023-02-08 01:00:00;28256,304;29519,304;20889,723000000002;22152,538
2023-02-08 02:00:00;28429,306;29717,306;20705,081999999999;21993,407999999999
2023-02-08 03:00:00;28556,553;29837,553;20816,25;22097,114000000001
2023-02-08 04:00:00;28921,753000000001;30197,753000000001;22068,929;23344,663
2023-02-08 05:00:00;29036,279999999999;30204,279999999999;24849,598000000002;26018,079000000002
2023-02-08 06:00:00;29162,555;30245,555;25976,386999999999;27058,998
2023-02-08 07:00:00;29048,904999999999;30281,904999999999;25322,296999999999;26555,094000000001
2023-02-08 08:00:00;29091,505000000001;30577,505000000001;25738,559000000001;27224,348999999998
2023-02-08 09:00:00;29054,734;30758,734;25873,423999999999;27577,037
2023-02-08 10:00:00;28796,746999999999;30641,746999999999;25642,772000000001;27487,737000000001
2023-02-08 11:00:00;28458,455000000002;30383,455000000002;25628,362000000001;27553,684000000001
2023-02-08 12:00:00;28040,639999999999;30114,639999999999;25563,374;27637,865000000002
2023-02-08 13:00:00;28514,893;30760,893;25408,123;27653,934000000001
2023-02-08 14:00:00;28506,186000000002;31005,186000000002;25379,260999999999;27878,287
2023-02-08 15:00:00;27959,882000000001;30652,882000000001;25742,499;28435,009999999998
2023-02-08 16:00:00;28273,231;30976,231;26074,754000000001;28777,963
2023-02-08 17:00:00;28543,702000000001;30854,702000000001;26506,625;28817,975999999999
2023-02-08 18:00:00;28378,405999999999;30817,405999999999;26692,734;29131,887999999999
2023-02-08 19:00:00;28320,562000000002;30383,562000000002;27715,59;29778,659
2023-02-08 20:00:00;28057,341;29891,341;26911,492999999999;28745,845000000001
2023-02-08 21:00:00;28088,083999999999;29835,083999999999;24668,661;26415,741999999998
2023-02-08 22:00:00;28375,988000000001;29904,988000000001;23167,613000000001;24696,5
2023-02-08 23:00:00;28396,163;29674,163;22165,353999999999;23443,342000000001
