Date Time Hour Beginning;Wind;PV;CSP;Other_RE
2022-11-01 00:00:00;2052,7710000000002;0;0;10,954000000000001
2022-11-01 01:00:00;1929,117;0;0;10,499000000000001
2022-11-01 02:00:00;1864,191;0;0;10,291
2022-11-01 03:00:00;1951,6800000000001;0;0;10,571
2022-11-01 04:00:00;1961,268;0;0;10,522
2022-11-01 05:00:00;1960,808;7,3330000000000002;0;11,510999999999999
2022-11-01 06:00:00;1900,954;191,69;0;31,974
2022-11-01 07:00:00;1753,3320000000001;684,79999999999995;0;35,195
2022-11-01 08:00:00;1842,1220000000001;1025,1659999999999;46,265000000000001;25,059999999999999
2022-11-01 09:00:00;1913,942;1249,674;39,164999999999999;35,904000000000003
2022-11-01 10:00:00;1815,0150000000001;1469,8;14,207000000000001;37,226999999999997
2022-11-01 11:00:00;1833,981;1421,0409999999999;8,5760000000000005;36,402000000000001
2022-11-01 12:00:00;1845,6420000000001;1376,9449999999999;10,509;35,630000000000003
2022-11-01 13:00:00;1914,703;1086,375;32,43;35,875999999999998
2022-11-01 14:00:00;2032,0719999999999;1062,078;20,382000000000001;37,420999999999999
2022-11-01 15:00:00;2250,2130000000002;850,80499999999995;23,911000000000001;37,877000000000002
2022-11-01 16:00:00;2499,8229999999999;621,36900000000003;6,6000000000000003E-2;22,882999999999999
2022-11-01 17:00:00;2640,6579999999999;368,68900000000002;105,06;22,013000000000002
2022-11-01 18:00:00;2641,2069999999999;53,789999999999999;201,63300000000001;33,082000000000001
2022-11-01 19:00:00;2515,9099999999999;5,6000000000000001E-2;126,61499999999999;39,433
2022-11-01 20:00:00;2318,0219999999999;0;71,763999999999996;39,500999999999998
2022-11-01 21:00:00;2057,413;0;0;40,366999999999997
2022-11-01 22:00:00;1917,405;0;0;37,728000000000002
2022-11-01 23:00:00;1775,4559999999999;0;0;36,938000000000002
2022-11-02 00:00:00;1781,6569999999999;0;0;35,704000000000001
2022-11-02 01:00:00;1620,1310000000001;0;0;35,043999999999997
2022-11-02 02:00:00;1449,923;0;0;36,021999999999998
2022-11-02 03:00:00;1574,114;0;0;36,988
2022-11-02 04:00:00;1678,413;0;0;36,950000000000003
2022-11-02 05:00:00;1725,9349999999999;3,3919999999999999;0;35,755000000000003
2022-11-02 06:00:00;1727,1369999999999;207,37299999999999;0;36,281999999999996
2022-11-02 07:00:00;1681,607;644,66899999999998;4,1980000000000004;38,914999999999999
2022-11-02 08:00:00;1674,866;1029,1420000000001;137,78399999999999;39,151000000000003
2022-11-02 09:00:00;1675,8869999999999;1279,134;175,69200000000001;37,610999999999997
2022-11-02 10:00:00;1600,2840000000001;1468,702;160,774;38,639000000000003
2022-11-02 11:00:00;1498,518;1624,664;182,67500000000001;39,192999999999998
2022-11-02 12:00:00;1446,98;1579,171;173,137;37,780999999999999
2022-11-02 13:00:00;1584,748;1400,0160000000001;167,99199999999999;37,344000000000001
2022-11-02 14:00:00;1624,614;1300,6849999999999;262,62799999999999;24,448
2022-11-02 15:00:00;1704,019;1080,912;307,81900000000002;12,382999999999999
2022-11-02 16:00:00;2022,048;818,72699999999998;362,43900000000002;12,198
2022-11-02 17:00:00;2105,3449999999998;288,62299999999999;393,77100000000002;14,082000000000001
2022-11-02 18:00:00;2263,826;63,505000000000003;366,529;11,422000000000001
2022-11-02 19:00:00;2132,6469999999999;8,0000000000000002E-3;349,96899999999999;11,523999999999999
2022-11-02 20:00:00;1882,875;0;200,78;13,012
2022-11-02 21:00:00;1517,2840000000001;0;117,285;13,837999999999999
2022-11-02 22:00:00;1609,5340000000001;0;9,3659999999999997;7,3739999999999997
2022-11-02 23:00:00;1521,5740000000001;0;0;8,9770000000000003
2022-11-03 00:00:00;1303,6030000000001;0;0;30,998999999999999
2022-11-03 01:00:00;1199,8199999999999;0;0;37,923000000000002
2022-11-03 02:00:00;1013,973;0;0;37,726999999999997
2022-11-03 03:00:00;755,63699999999994;0;0;36,970999999999997
2022-11-03 04:00:00;797,09699999999998;0;0;21,361000000000001
2022-11-03 05:00:00;594,65800000000002;4,3150000000000004;0;28,234999999999999
2022-11-03 06:00:00;461,96699999999998;211,96000000000001;0;34,482999999999997
2022-11-03 07:00:00;416,53500000000003;612,49300000000005;15,831;35,055999999999997
2022-11-03 08:00:00;608,18200000000002;892,04899999999998;29,065999999999999;33,466000000000001
2022-11-03 09:00:00;694,51400000000001;1036,7619999999999;105,04900000000001;39,167000000000002
2022-11-03 10:00:00;647,35500000000002;1144,5640000000001;220,41900000000001;41,091000000000001
2022-11-03 11:00:00;670,63300000000004;1193,9400000000001;258,726;33,822000000000003
2022-11-03 12:00:00;684,447;1359,9490000000001;249,56999999999999;14,707000000000001
2022-11-03 13:00:00;748,85400000000004;1234,3720000000001;232,298;13,968999999999999
2022-11-03 14:00:00;872,79100000000005;1187,462;287,608;20,853000000000002
2022-11-03 15:00:00;1112,979;1099,47;354,97000000000003;36,137
2022-11-03 16:00:00;1509,0609999999999;994,80999999999995;413,10899999999998;38,700000000000003
2022-11-03 17:00:00;1890,7919999999999;548,94100000000003;448,98599999999999;25,356999999999999
2022-11-03 18:00:00;2133,7130000000002;79,522000000000006;372,53300000000002;18,411999999999999
2022-11-03 19:00:00;2012,6020000000001;8,6999999999999994E-2;333,90800000000002;33,386000000000003
2022-11-03 20:00:00;1768,4480000000001;0;297,04000000000002;38,597999999999999
2022-11-03 21:00:00;1658,7280000000001;0;225,91999999999999;38,241999999999997
2022-11-03 22:00:00;1629,3989999999999;0;10,257;38,082999999999998
2022-11-03 23:00:00;1375,498;0;0;38,381999999999998
2022-11-04 00:00:00;1386,847;0;0;38,052999999999997
2022-11-04 01:00:00;1353,5419999999999;0;0;37,917999999999999
2022-11-04 02:00:00;1423,0050000000001;0;0;35,457000000000001
2022-11-04 03:00:00;1178,53;0;0;33,18
2022-11-04 04:00:00;1007,636;0;0;33,298999999999999
2022-11-04 05:00:00;1052,5060000000001;10,538;0;32,872
2022-11-04 06:00:00;1065,1610000000001;328,60899999999998;12,686999999999999;33,957000000000001
2022-11-04 07:00:00;807,84400000000005;961,10900000000004;199,82300000000001;36,661999999999999
2022-11-04 08:00:00;734,25599999999997;1445,856;458,31700000000001;38,045999999999999
2022-11-04 09:00:00;727,86000000000001;1645,0709999999999;464,18299999999999;39,243000000000002
2022-11-04 10:00:00;707,07399999999996;1671,337;446,44900000000001;39,134999999999998
2022-11-04 11:00:00;684,63;1687,5319999999999;429,79700000000003;39,259999999999998
2022-11-04 12:00:00;766,81100000000004;1643,5170000000001;450,24700000000001;35,615000000000002
2022-11-04 13:00:00;886,26300000000003;1478,6849999999999;457,98500000000001;22,670000000000002
2022-11-04 14:00:00;1380,5409999999999;1316,6010000000001;457,31200000000001;11,252000000000001
2022-11-04 15:00:00;1650,6600000000001;1207,173;476,50700000000001;10,875
2022-11-04 16:00:00;2053,152;1122,54;489,12700000000001;12,565
2022-11-04 17:00:00;1957,6420000000001;612,70299999999997;473,75099999999998;13,093
2022-11-04 18:00:00;1972,922;89,215999999999994;407,29199999999997;12,726000000000001
2022-11-04 19:00:00;1755,7249999999999;6,5000000000000002E-2;372,267;12,536
2022-11-04 20:00:00;1601,7629999999999;0;364,34500000000003;12,109999999999999
2022-11-04 21:00:00;1392,7460000000001;0;347,65199999999999;12,433
2022-11-04 22:00:00;1150,329;0;95,620000000000005;12,355
2022-11-04 23:00:00;965,779;0;25,327000000000002;12,526
2022-11-05 00:00:00;845,00900000000001;0;0;12,285
2022-11-05 01:00:00;766,44899999999996;0;0;10,59
2022-11-05 02:00:00;721,67700000000002;0;0;8,5220000000000002
2022-11-05 03:00:00;573,87699999999995;0;3,3000000000000002E-2;11,071999999999999
2022-11-05 04:00:00;499,01100000000002;0;0;11,114000000000001
2022-11-05 05:00:00;448,42700000000002;14,909000000000001;54,533999999999999;12,881
2022-11-05 06:00:00;351,661;416,21499999999997;190,26400000000001;12,292
2022-11-05 07:00:00;269,16399999999999;1143,4549999999999;321,786;12,676
2022-11-05 08:00:00;192,31899999999999;1569,4849999999999;485,71699999999998;13,227
2022-11-05 09:00:00;154,31;1782,2280000000001;499,274;13,087999999999999
2022-11-05 10:00:00;100,096;1912,3230000000001;501,65499999999997;12,262
2022-11-05 11:00:00;103,68600000000001;1997,5350000000001;501,02300000000002;12,416
2022-11-05 12:00:00;212,863;1987,9100000000001;500,78800000000001;13,170999999999999
2022-11-05 13:00:00;246,19800000000001;1962,7170000000001;493,14699999999999;13,148999999999999
2022-11-05 14:00:00;273,19900000000001;1856,1759999999999;495,05500000000001;12,967000000000001
2022-11-05 15:00:00;351,35000000000002;1644,8399999999999;495,89699999999999;12,359999999999999
2022-11-05 16:00:00;544,36000000000001;1289,568;493,29500000000002;11,631
2022-11-05 17:00:00;890,05399999999997;690,56299999999999;473,59300000000002;11,122
2022-11-05 18:00:00;1339,3150000000001;94,769999999999996;414,608;11,711
2022-11-05 19:00:00;1482,9770000000001;6,8000000000000005E-2;388,46800000000002;12,351000000000001
2022-11-05 20:00:00;1366,7650000000001;0;388,98099999999999;12,156000000000001
2022-11-05 21:00:00;1363,2449999999999;0;375,61799999999999;12,222
2022-11-05 22:00:00;1334,325;0;108,69;13,029999999999999
2022-11-05 23:00:00;1216,8420000000001;0;33,767000000000003;14,416
2022-11-06 00:00:00;1091,557;0;31,797000000000001;13,042999999999999
2022-11-06 01:00:00;1055,7159999999999;0;31,675000000000001;12,247
2022-11-06 02:00:00;995,322;0;25,218;11,478999999999999
2022-11-06 03:00:00;886,56600000000003;0;0;11,486000000000001
2022-11-06 04:00:00;847,52599999999995;0;1,456;11,247
2022-11-06 05:00:00;868,68799999999999;18,622;86,424000000000007;10,867000000000001
2022-11-06 06:00:00;679,98599999999999;442,685;181,81999999999999;11,231999999999999
2022-11-06 07:00:00;465,84800000000001;1205,1310000000001;343,41000000000003;12,542999999999999
2022-11-06 08:00:00;391,00700000000001;1604,1099999999999;458,27300000000002;14,994999999999999
2022-11-06 09:00:00;350,31099999999998;1782,249;419,56799999999998;15,356
2022-11-06 10:00:00;307,37599999999998;1888,3779999999999;464,73700000000002;16,774000000000001
2022-11-06 11:00:00;359,04199999999997;1845,241;479,04899999999998;19,701000000000001
2022-11-06 12:00:00;514,58399999999995;1876,7850000000001;470,73399999999998;15,159000000000001
2022-11-06 13:00:00;726,37699999999995;1754,4749999999999;378,74700000000001;15,34
2022-11-06 14:00:00;883,61300000000006;1615,1189999999999;328,178;15,111000000000001
2022-11-06 15:00:00;1075,7449999999999;1345,172;255,91499999999999;15,208
2022-11-06 16:00:00;1697,8230000000001;859,09699999999998;304,57799999999997;15,143000000000001
2022-11-06 17:00:00;1788,6959999999999;326,14499999999998;363,59500000000003;15,308
2022-11-06 18:00:00;1904,6859999999999;43,689;358,43200000000002;15,237
2022-11-06 19:00:00;1843,4359999999999;0,10000000000000001;337,48899999999998;15,272
